trade_date,market_type,underlying,commodity,exchange,contract_month,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,total_oi,total_volume,total_amount,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value
2026-07-16,ETF,创业板ETF易方达,,,7月,3.477,3.9,3.6,4.0,3.6,3.9,4.1,3.6,59907248.010406874,1158392960.7592673,1247879.0,2211403.0,,609150104.3848373,549242856.3744303,1.1090724209065852,0.525857912659941,0.4741420873400592,0.12165660051768779,0.035375323554788674,0.035375323554788674,Positive Gamma,0.02870322911327524,-0.37989459716293095,0.051715825319881725,0.051715825319881725,0.012097806757684763,,-0.0009840848332697367,0.43897500000000006,0.4335,0.4461,985086821.0,
2026-07-16,ETF,创业板ETF易方达,,,8月,3.477,4.0,3.5,4.8,3.5,3.8,4.5,3.5,12884147.869577939,281976103.0677789,401859.0,375276.0,,147430125.46867839,134545977.5991005,1.0957601862165518,0.5228461698161722,0.47715383018382784,0.1504170261719875,0.00661489790048897,0.00661489790048897,Positive Gamma,0.13243932830949967,-0.1844602876967813,0.045692339632344516,0.045692339632344516,0.02412229046743539,,-0.0027240153180348023,0.42132500000000006,0.4021,0.4579,673067801.0,
2026-07-16,ETF,创业板ETF易方达,,,9月,3.477,3.9,2.9,3.9,2.85,3.9,,3.6,-20994439.227526896,200047848.34493077,470962.0,177527.0,,89526704.55870195,110521143.78622882,0.8100414227694337,0.44752645579239775,0.5524735442076023,0.12165660051768779,-0.16594765602530914,0.035375323554788674,Negative Gamma,0.12589803585552342,-0.06412588105856191,-0.1049470884152046,-0.1049470884152046,0.02968845975012171,,-0.002743502407237117,0.4217698841698842,0.4029,0.456,646177308.0,
2026-07-16,ETF,沪深300ETF华泰柏瑞,,,12月,4.65,5.0,4.5,6.0,4.5,5.0,4.9,4.8,15399124.158599999,64867424.32125001,63917.0,10729.0,,40133274.239925,24734150.081325,1.6225855389398152,0.6186968984797148,0.381303101520285,0.07526881720430101,-0.032258064516129115,0.032258064516129004,Positive Gamma,0.3561309892816427,0.044296824146118095,0.23739379695942978,0.23739379695942978,0.04094012996037701,,-0.0030743003386927655,0.23699145129224652,0.1882,0.2726,163219902.0,
2026-07-16,ETF,沪深300ETF华泰柏瑞,,,7月,4.65,4.8,4.8,5.25,4.8,4.8,4.9,4.8,308235398.3111251,1629804209.6198251,601822.0,792348.0,,969019803.9654751,660784405.65435,1.466468935515951,0.5945620941741908,0.4054379058258092,0.032258064516129004,0.032258064516129004,0.032258064516129004,Positive Gamma,-0.04693293926084047,-0.12224877191055336,0.18912418834838163,0.18912418834838163,0.026341444830487767,,-0.0007455363230097371,0.22372346938775506,0.2373,0.2268,301699586.0,
2026-07-16,ETF,沪深300ETF华泰柏瑞,,,8月,4.65,5.0,4.6,5.0,4.6,5.0,5.0,4.8,99578987.06984998,605673311.0733001,324635.0,254874.0,,352626149.0715751,253047162.00172505,1.3935194778796658,0.5822051964724914,0.41779480352750864,0.07526881720430101,-0.010752688172043112,0.032258064516129004,Positive Gamma,-0.8392570652844628,-0.029426805749857447,0.1644103929449827,0.1644103929449827,0.05432086404608763,,-0.0017548025087001599,0.2315142857142857,0.19440000000000002,0.0001,293320187.0,
2026-07-16,ETF,沪深300ETF华泰柏瑞,,,9月,4.65,5.0,4.1,6.0,4.0,5.0,5.25,4.8,45989247.26430001,359465875.78905004,347963.0,366177.0,,202727561.52667505,156738314.262375,1.2934142011207004,0.5639688637528538,0.4360311362471462,0.07526881720430101,-0.11827956989247324,0.032258064516129004,Positive Gamma,0.15753744585355686,0.022841726214073647,0.12793772750570756,0.12793772750570756,0.04532887031534569,,-0.0014824076590145853,0.23296048632218846,0.2206,0.25730000000000003,380056725.0,
2026-07-16,ETF,沪深300ETF嘉实,,,12月,4.87,5.25,4.6,5.25,4.6,5.25,5.25,4.7,5565594.880341,19199718.273567006,18188.0,1614.0,,12382656.576954002,6817061.696613001,1.8164213744913325,0.6449394934092175,0.35506050659078225,0.07802874743326482,-0.05544147843942515,-0.03490759753593431,Positive Gamma,0.315226016632569,0.10506098988335441,0.2898789868184353,0.2898789868184353,0.04459548891897003,,-0.0011228476141009406,0.2629859073359073,0.1894,0.2723,42893621.0,
2026-07-16,ETF,沪深300ETF嘉实,,,7月,4.87,5.0,5.0,5.25,5.0,5.0,5.25,5.0,44073136.61520999,307583292.15235204,139361.0,119116.0,,175828214.38378102,131755077.76857103,1.3345080687715494,0.5716442305867832,0.4283557694132169,0.026694045174537884,0.026694045174537884,0.026694045174537884,Positive Gamma,0.03686791529157553,-0.08481625457347768,0.14328846117356628,0.14328846117356628,0.019435509625806886,,-0.0004189633880696965,0.22784038461538467,0.22640000000000002,0.2348,78832664.0,
2026-07-16,ETF,沪深300ETF嘉实,,,8月,4.87,5.0,5.0,5.5,5.0,5.0,5.0,5.0,18473922.789993007,79943081.108011,45162.0,18957.0,,49208501.949002,30734579.159009002,1.6010794126841938,0.6155442255536342,0.38445577444636575,0.026694045174537884,0.026694045174537884,0.026694045174537884,Positive Gamma,0.16414835533316277,0.10478879754473405,0.23108845110726856,0.23108845110726856,0.03989320540638196,,0.0007331943712115589,0.2126125475285171,0.2034,0.23829999999999998,51671155.0,
2026-07-16,ETF,沪深300ETF嘉实,,,9月,4.87,5.25,4.2,6.25,4.2,5.25,5.75,5.0,7850193.577512998,73033740.03669502,77814.0,31367.0,,40441966.807104,32591773.229591005,1.240864267255811,0.5537436092795517,0.4462563907204481,0.07802874743326482,-0.13757700205338808,0.026694045174537884,Positive Gamma,0.21076083728542305,-0.049578113742599635,0.10748721855910368,0.10748721855910368,0.039931716852244586,,-0.0031129723906257985,0.22679735294117645,0.2096,0.25739999999999996,90731611.0,
2026-07-16,ETF,深证100ETF易方达,,,12月,3.64,3.9,4.5,4.5,4.5,4.5,3.9,3.5,1082423.289584,3177818.115472,5044.0,1095.0,,2130120.7025280003,1047697.4129440001,2.0331449483514725,0.6703091949023062,0.3296908050976939,0.0714285714285714,0.2362637362637363,-0.03846153846153855,Positive Gamma,0.3276790659989762,0.13643190671780075,0.34061838980461234,0.34061838980461234,0.08257652588263015,,-0.0028445372844160574,0.35522562189054724,0.2532,0.3696,5415292.0,
2026-07-16,ETF,深证100ETF易方达,,,7月,3.64,3.9,3.8,4.2,3.4,3.8,4.1,3.8,3284436.056719999,63168144.12708801,49799.0,60192.0,,33226290.091904,29941854.035184007,1.109693810305151,0.5259975665116268,0.47400243348837323,0.0714285714285714,0.0439560439560438,0.0439560439560438,Positive Gamma,0.011108179087973307,-0.2948347081521948,0.051995133023253655,0.051995133023253655,0.019728678616883166,,-0.0013187297635264142,0.3060807692307692,0.3086,0.312,22021191.0,
2026-07-16,ETF,深证100ETF易方达,,,8月,3.64,4.0,3.7,4.0,3.6,3.8,4.2,3.8,1519952.7732479996,11801324.912832003,11676.0,4800.0,,6660638.843040001,5140686.0697920015,1.295671191084714,0.5643975479225769,0.43560245207742304,0.09890109890109877,0.016483516483516425,0.0439560439560438,Positive Gamma,0.1860834990059642,-0.047901689966807506,0.12879509584515386,0.12879509584515386,0.03809969776701691,,-0.0017318638364830466,0.314375,0.293,0.3515,12245189.0,
2026-07-16,ETF,深证100ETF易方达,,,9月,3.64,3.9,3.0,3.9,3.0,3.0,,3.6,-620531.3689119997,8624461.828528002,14985.0,14566.0,,4001965.229808001,4622496.598720001,0.8657583936170273,0.46402492229373626,0.5359750777062637,0.0714285714285714,-0.17582417582417587,-0.01098901098901095,Negative Gamma,0.08660608455156076,0.07599767244855202,-0.0719501554125274,-0.0719501554125274,0.03646735261416223,,-0.0009035953036101683,0.316375,0.3,0.3274,16307079.0,
2026-07-16,ETF,科创50ETF华夏,,,12月,1.815,2.55,1.3,2.55,1.3,2.2,2.55,1.8,1548977.2078275,29915238.300948005,200491.0,44210.0,,15732107.75438775,14183130.54656025,1.1092126454552844,0.5258894345457781,0.47411056545422176,0.4049586776859504,-0.2837465564738292,-0.008264462809917328,Positive Gamma,0.22179026925701606,0.10879643267890769,0.05177886909155641,0.05177886909155641,0.020608930932621235,,-0.002784794167879399,0.5676533980582525,0.49200000000000005,0.6179,392960461.0,
2026-07-16,ETF,科创50ETF华夏,,,7月,1.815,2.1,1.9,2.55,1.9,2.0,2.25,1.9,33263421.55346924,467711381.06898975,1364469.0,2626387.0,,250487401.3112295,217223979.75776023,1.1531296019461725,0.5355597735054503,0.46444022649454964,0.1570247933884299,0.04683195592286493,0.04683195592286493,Positive Gamma,-0.044813891767171245,-0.2665517487341226,0.07111954701090062,0.07111954701090062,0.009862514030004724,,-0.0006723800285918706,0.6181119047619047,0.6517000000000001,0.624,681004760.0,
2026-07-16,ETF,科创50ETF华夏,,,8月,1.815,2.1,1.9,2.55,1.9,2.1,2.3,1.9,19309188.8474595,124905375.084303,447233.0,463698.0,,72107281.96588126,52798093.11842176,1.365717542187567,0.5772952678554748,0.42270473214452525,0.1570247933884299,0.04683195592286493,0.04683195592286493,Positive Gamma,0.19486615638347374,-0.10967799031528212,0.15459053571094963,0.15459053571094963,0.017245432832618722,,-0.001859871904478864,0.591175,0.5912,0.7064,574647102.0,
2026-07-16,ETF,科创50ETF华夏,,,9月,1.815,2.55,1.8,2.55,1.1,1.8,2.55,1.8,1187932.6843807502,117855909.13355325,826888.0,1784052.0,,59521920.908967,58333988.22458625,1.0203643316792812,0.5050397671746548,0.49496023282534524,0.4049586776859504,-0.008264462809917328,-0.008264462809917328,Positive Gamma,0.09556432380869799,0.18758103113778318,0.010079534349309494,0.010079534349309494,0.018609734926269415,,-0.00024920089944360097,0.576575,0.5573,0.6124,802115885.0,
2026-07-16,ETF,科创50ETF易方达,,,12月,1.76,2.15,2.15,2.15,1.25,2.15,2.25,1.8,430103.0300159999,7405069.3742080005,50048.0,11384.0,,3917586.2021120004,3487483.1720959996,1.1233276287774907,0.5290411209052314,0.47095887909476863,0.22159090909090895,0.22159090909090895,0.022727272727272707,Positive Gamma,0.2265536229350581,0.08578928259157727,0.05808224181046255,0.05808224181046255,0.017889509399306017,,-0.0032430887934467053,0.5720500000000001,0.48969999999999997,0.6193,113049942.0,
2026-07-16,ETF,科创50ETF易方达,,,7月,1.76,2.0,1.8,2.45,1.8,2.0,2.35,1.8,1774895.2179199997,91314239.82771198,276157.0,469321.0,,46544567.522815995,44769672.304896004,1.0396450348314452,0.5097186113648255,0.4902813886351747,0.13636363636363646,0.022727272727272707,0.022727272727272707,Positive Gamma,0.04671987541366561,-0.24079364577330442,0.019437222729650983,0.019437222729650983,0.010981989439708118,,-0.0007404348430572794,0.642125,0.6302,0.6602,125805803.0,
2026-07-16,ETF,科创50ETF易方达,,,8月,1.76,2.45,1.85,2.45,1.85,1.85,2.45,1.75,1482820.7173119995,19834219.916543998,75845.0,53553.0,,10658520.316928,9175699.599616,1.1616030147035388,0.5373803639253582,0.462619636074642,0.3920454545454546,0.05113636363636376,-0.005681818181818232,Positive Gamma,0.06680814273363207,-0.19379982940151008,0.07476072785071614,0.07476072785071614,0.017563078036302,,-0.0025606446860709517,0.5987294117647058,0.5847,0.6247,90813068.0,
2026-07-16,ETF,科创50ETF易方达,,,9月,1.76,2.45,1.75,2.45,1.1,1.75,2.35,1.75,2523696.1559040006,25385467.7824,169795.0,422639.0,,13954581.969152,11430885.813248,1.2207787040422646,0.5497074975638957,0.4502925024361043,0.3920454545454546,-0.005681818181818232,-0.005681818181818232,Positive Gamma,0.1407906665090064,0.284655943923521,0.09941499512779134,0.09941499512779134,0.017668265294832942,,0.000812431898539689,0.634275,0.5364,0.6257,178764522.0,
