market_type,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,net_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,total_oi,total_volume,total_amount,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,expiry_structure_state,roll_state,expiry_date_quality,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,asset_class,option_product,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,price_wall_distance,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state
ETF,中证500ETF嘉实,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,205.0,147.0,3.233,3.1,2.85,3.1,2.85,3.1,3.1,3.1,3.1,4689847.69013033,13314019.219375093,9001933.454752712,4312085.76462238,2.087605383132038,0.6761244149064122,0.3238755850935877,22101.0,2155.0,,Positive Gamma,3.1,2.85,3.1,3.1,1319536.5413688049,3656660.3594581247,0.30886160719009237,0.39036049940607004,0.0,0.0,0.0,True,2.88690005611447,available,medium,,26.0,20.0,0.7692307692307693,2.8809622222222226,2.8935350000000004,1.3245055051455043e-12,bs_spot_repricing_constant_iv,13314019.21937509,4689847.690130331,22101.0,2155.0,4.0,4.0,far,0.04907537244159808,0.724921234591462,0.04115045894154444,0.724921234591462,0.04115045894154444,23.0,0.05371619822129802,-0.6837707756499175,0.02453768622079904,low_expiry_influence,front_month_dominant,rule_estimate,False,False,far_month,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,23.0,17.0,3.233,3.3,3.2,4.1,2.8,3.3,3.3,3.3,3.2,59701946.434302434,196669220.62323016,128185583.5287663,68483637.09446388,1.8717695053484336,0.6517826384960276,0.34821736150397264,220188.0,124537.0,,Positive Gamma,3.3,3.2,3.2,3.2,34315533.09060446,117491569.16751713,0.48787883581172126,0.5860707245765004,0.0,0.0,0.0,True,3.1134793252938096,available,medium,,34.0,28.0,0.8235294117647058,3.1072722222222224,3.119845,2.5151194366931893e-14,bs_spot_repricing_constant_iv,196669220.6232302,59701946.434302434,220188.0,124537.0,1.0,4.0,near,0.724921234591462,0.724921234591462,0.04115045894154444,0.724921234591462,0.04115045894154444,23.0,0.05371619822129802,-0.6837707756499175,0.724921234591462,front_month_concentrated,front_month_dominant,rule_estimate,True,False,primary_analysis,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,创业板ETF易方达,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,58.0,42.0,3.456,3.8,3.0,3.8,3.0,3.8,3.8,3.8,3.5,15345857.777172476,62466220.09294847,38906038.93506047,23560181.157887995,1.6513471893247584,0.6228332509501787,0.3771667490498212,71787.0,74951.0,,Positive Gamma,3.8,3.0,3.5,3.8,12112123.039209304,47591839.04887299,0.6751969492686973,0.12589087582413647,0.0,0.0,0.0,True,3.2307681436430684,available,medium,,20.0,19.0,0.95,3.22966,3.24308,4.761918546902138e-15,bs_spot_repricing_constant_iv,62466220.09294847,15345857.777172476,71787.0,74951.0,2.0,4.0,next,0.04949938985085074,0.8441944197440702,0.04949938985085074,0.8441944197440702,0.04949938985085074,23.0,0.0553874149282594,-0.7946950298932194,0.02474969492542537,low_expiry_influence,front_month_dominant,rule_estimate,False,False,next_month,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,创业板ETF易方达,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,114.0,82.0,3.456,4.0,2.95,4.8,2.95,3.5,2.95,4.0,3.5,29897551.54464768,121103080.53221373,75500316.0384307,45602764.493783034,1.6556083140249878,0.623438443569133,0.37656155643086703,248796.0,89961.0,,Positive Gamma,4.8,2.95,3.5,3.5,11786960.89595134,60095119.5176707,0.46683186701296026,0.2662523169567323,0.7999999999999998,0.0,0.0,True,3.207896849778654,available,medium,,40.0,39.0,0.975,3.20064,3.21408,4.883875990149704e-14,bs_spot_repricing_constant_iv,121103080.53221375,29897551.544647675,248796.0,89961.0,3.0,4.0,deferred,0.09596432418166626,0.8441944197440702,0.04949938985085074,0.8441944197440702,0.04949938985085074,23.0,0.0553874149282594,-0.7946950298932194,0.04798216209083313,low_expiry_influence,front_month_dominant,rule_estimate,False,False,other_month,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,创业板ETF易方达,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,205.0,147.0,3.456,4.0,3.0,4.0,2.95,4.0,4.0,4.0,3.5,2379125.1529727997,13051015.247462401,7715070.200217601,5335945.047244799,1.4458676264294095,0.5911471294708429,0.40885287052915703,26403.0,4229.0,,Positive Gamma,4.0,2.95,3.5,4.0,639932.6270873285,5287249.765403281,0.4267681285801764,0.3737676627555488,0.0,-0.04999999999999982,0.0,True,3.0190137871600595,available,medium,,28.0,27.0,0.9642857142857143,3.01248,3.02592,5.609531467804168e-16,bs_spot_repricing_constant_iv,13051015.2474624,2379125.1529727997,26403.0,4229.0,4.0,4.0,far,0.010341866223412878,0.8441944197440702,0.04949938985085074,0.8441944197440702,0.04949938985085074,23.0,0.0553874149282594,-0.7946950298932194,0.005170933111706439,low_expiry_influence,front_month_dominant,rule_estimate,False,False,far_month,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,创业板ETF易方达,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,23.0,17.0,3.456,3.5,3.4,3.6,2.85,3.5,3.6,3.8,3.5,93910363.24478975,1065339079.6102041,579624721.4274969,485714358.18270725,1.1933448366569888,0.5440753395055922,0.4559246604944079,1210497.0,1161166.0,,Positive Gamma,3.5,3.4,3.5,3.5,72617911.06452158,818078085.9415461,0.5239162266412323,0.48171398337935406,0.0,0.0,0.0,True,3.4016360400992554,available,medium,,44.0,40.0,0.9090909090909091,3.3888000000000003,3.40224,2.031471681366286e-16,bs_spot_repricing_constant_iv,1065339079.6102041,93910363.24478978,1210497.0,1161166.0,1.0,4.0,near,0.8441944197440702,0.8441944197440702,0.04949938985085074,0.8441944197440702,0.04949938985085074,23.0,0.0553874149282594,-0.7946950298932194,0.8441944197440702,front_month_concentrated,front_month_dominant,rule_estimate,True,False,primary_analysis,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF华泰柏瑞,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,58.0,42.0,4.685,4.7,4.4,4.7,4.4,4.7,4.7,4.7,4.7,55261204.25419448,111486941.73991297,83374072.99705374,28112868.742859244,2.965690686342034,0.7478371161311114,0.2521628838688888,50627.0,39495.0,,Positive Gamma,4.7,4.4,4.7,4.7,37561394.68024695,82656238.77677861,0.719211675883146,0.23688644013075225,0.0,0.0,0.0,True,,unavailable,unavailable,call_put_side_incomplete,18.0,6.0,0.3333333333333333,,,,bs_spot_repricing_constant_iv,111486941.73991297,55261204.25419449,50627.0,39495.0,2.0,4.0,next,0.049003838430173696,0.8250455668423332,0.049003838430173696,0.8250455668423332,0.049003838430173696,23.0,0.05606529577683943,-0.7760417284121595,0.024501919215086848,low_expiry_influence,front_month_dominant,rule_estimate,False,False,next_month,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF华泰柏瑞,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,114.0,82.0,4.685,5.0,4.3,6.0,4.2,5.0,5.0,4.8,4.9,88946807.82567622,242641642.60006568,165794225.21287096,76847417.38719475,2.15744693640801,0.683288422532407,0.31671157746759315,185077.0,71236.0,,Positive Gamma,5.0,4.2,4.9,5.0,43662719.95368276,128497919.25252794,0.525020574390372,0.36980890529926147,0.0,-0.09999999999999964,0.0,True,4.383137814849039,available,medium,,26.0,23.0,0.8846153846153846,4.3669875000000005,4.384625,1.263954617839332e-15,bs_spot_repricing_constant_iv,242641642.60006568,88946807.82567622,185077.0,71236.0,3.0,4.0,deferred,0.10665259684084372,0.8250455668423332,0.049003838430173696,0.8250455668423332,0.049003838430173696,23.0,0.05606529577683943,-0.7760417284121595,0.05332629842042186,normal_expiry_structure,front_month_dominant,rule_estimate,False,False,other_month,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF华泰柏瑞,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,205.0,147.0,4.685,4.7,4.2,5.5,4.2,4.7,4.7,4.7,4.7,19609487.659232996,43904209.03765548,31756848.34844424,12147360.689211247,2.614300271551933,0.7233212724822631,0.27667872751773703,32861.0,4261.0,,Positive Gamma,4.7,4.2,4.7,4.7,9020784.014557697,20274600.362576842,0.4592164824673289,0.39981055963316636,0.0,0.0,0.0,True,4.311559228170077,available,medium,,22.0,18.0,0.8181818181818182,4.2964375,4.314075,9.56445144999348e-14,bs_spot_repricing_constant_iv,43904209.037655495,19609487.659232996,32861.0,4261.0,4.0,4.0,far,0.019297997886649366,0.8250455668423332,0.049003838430173696,0.8250455668423332,0.049003838430173696,23.0,0.05606529577683943,-0.7760417284121595,0.009648998943324683,low_expiry_influence,front_month_dominant,rule_estimate,False,False,far_month,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF华泰柏瑞,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,23.0,17.0,4.685,4.7,4.6,4.8,4.6,4.7,4.8,4.8,4.7,386127080.70563024,1877032697.6404295,1131579889.17303,745452808.4673996,1.5179765591057084,0.6028557150845111,0.397144284915489,791282.0,501468.0,,Positive Gamma,4.7,4.6,4.7,4.7,310381399.6376944,1383341318.7566895,0.5416553348009122,0.5914608082753222,0.0,0.0,0.0,True,4.577888234165457,available,medium,,30.0,25.0,0.8333333333333334,4.575683333333333,4.593902777777778,2.326580231086023e-15,bs_spot_repricing_constant_iv,1877032697.6404295,386127080.7056302,791282.0,501468.0,1.0,4.0,near,0.8250455668423332,0.8250455668423332,0.049003838430173696,0.8250455668423332,0.049003838430173696,23.0,0.05606529577683943,-0.7760417284121595,0.8250455668423332,front_month_concentrated,front_month_dominant,rule_estimate,True,False,primary_analysis,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF嘉实,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,58.0,42.0,4.889,5.0,4.7,5.75,4.5,5.0,5.0,5.25,5.0,2067038.5397609693,13335318.81167295,7701178.675716961,5634140.135955989,1.3668773743431641,0.5775024042901624,0.4224975957098375,7578.0,4948.0,,Positive Gamma,5.0,4.7,5.0,5.0,842296.787319626,8926549.623736603,0.6723881701111214,0.22405885098571807,0.0,0.0,0.0,True,4.801900283130537,available,medium,,18.0,16.0,0.8888888888888888,4.7904825,4.808400000000001,1.0293007612977914e-14,bs_spot_repricing_constant_iv,13335318.81167295,2067038.53976097,7578.0,4948.0,2.0,4.0,next,0.041274525202798076,0.7934881540424907,0.041274525202798076,0.7934881540424907,0.041274525202798076,23.0,0.049444622081229704,-0.7522136288396927,0.020637262601399038,low_expiry_influence,front_month_dominant,rule_estimate,False,False,next_month,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,114.0,82.0,4.889,5.25,4.5,6.25,4.4,5.25,5.25,4.9,5.0,17928972.98775819,41216613.29608663,29572793.141922407,11643820.154164223,2.539784430743391,0.7174969211924609,0.28250307880753905,38249.0,34972.0,,Positive Gamma,5.0,4.4,5.0,5.0,9204361.87097771,21550914.990055766,0.49886459028953917,0.35098293313893675,-0.25,-0.09999999999999964,0.0,True,4.5771354009867355,available,medium,,24.0,20.0,0.8333333333333334,4.565057500000001,4.583391666666667,2.609682669474259e-13,bs_spot_repricing_constant_iv,41216613.29608663,17928972.98775819,38249.0,34972.0,3.0,4.0,deferred,0.12757071415301924,0.7934881540424907,0.041274525202798076,0.7934881540424907,0.041274525202798076,23.0,0.049444622081229704,-0.7522136288396927,0.06378535707650962,normal_expiry_structure,front_month_dominant,rule_estimate,False,False,other_month,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF嘉实,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,205.0,147.0,4.889,4.9,4.4,6.0,4.4,4.9,5.5,4.9,4.9,5455688.753694929,12169642.29435581,8812665.52402537,3356976.77033044,2.625179179645591,0.7241515659102502,0.2758484340897498,10858.0,2932.0,,Positive Gamma,5.5,4.4,4.9,4.9,3148715.3706026906,6802178.577846482,0.5471119879721376,0.36091671893051785,0.5999999999999996,0.0,0.0,True,4.527013783153807,available,medium,,22.0,18.0,0.8181818181818182,4.510055,4.528389166666667,4.229364481748291e-15,bs_spot_repricing_constant_iv,12169642.29435581,5455688.75369493,10858.0,2932.0,4.0,4.0,far,0.03766660660169188,0.7934881540424907,0.041274525202798076,0.7934881540424907,0.041274525202798076,23.0,0.049444622081229704,-0.7522136288396927,0.01883330330084594,low_expiry_influence,front_month_dominant,rule_estimate,False,False,far_month,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
